       0.5000000000000000  1.9998475164986010D-010 -4.9796801549862315D-016 -2.9878044458455273D-015 -9.0629546886716997D-015
       1.5000000000000000  1.1414419613290152D-009  4.0869846903732400D-010  1.9515410556634418D-010  1.3084806434840182D-010
       2.5000000000000000  1.7067603390392199D-009  1.6918656228342405D-009  1.2689066331914045D-009  2.9359977951310428D-010
       3.5000000000000000  1.9269908422751741D-009  1.7120671664399154D-009  2.4838682238908408D-009  2.0278878987886323D-009
       4.5000000000000000  2.0128872227311972D-008  4.4782630689323339D-008 -3.1648770913517543D-008 -9.3262458903869227D-008
       5.5000000000000000  4.8334084415731057D-006  1.8642926983220421D-005  1.9420166170105874D-005  1.5214565101188515D-005
       6.5000000000000000  2.1967392134272903D-005  6.8784533142272338D-005  5.5009791517653606D-005  5.5530045433554493D-005
       7.5000000000000000  5.4656192036041460D-005  7.3735355666431011D-005  2.1142060853715684D-005  1.3008881013499548D-004
       8.5000000000000000  1.2250794244680579D-004 -3.0690235434533623D-005 -2.6207416400572987D-005  2.0771552076386736D-004
       9.5000000000000000  1.5770679578205646D-004 -1.3105224807650120D-004  7.8580332644304662D-005  1.5375623079160323D-004
      10.5000000000000000  9.9499093803671947D-005 -8.1092913273489876D-005  1.6576503530940116D-004  9.0915324726845707D-005
      11.5000000000000000  6.5129937085379758D-005 -2.5187380224783700D-005  1.7083136195803538D-004  8.1059853564098428D-005
      12.5000000000000000  1.2343474016027133D-004 -1.9700037898232554D-005  3.2752788876024426D-004  4.8028721906863232D-006
      13.5000000000000000  2.5092471952871355D-004 -5.5506241083615616D-005  4.7815788884811484D-004 -3.1657200205716351D-004
      14.5000000000000000  3.3416458391588604D-004 -2.5766289056870719D-004       0.0005359894517486      -0.0006873184008247
      15.5000000000000000  3.5265360179863634D-004      -0.0004986076895429       0.0006753352799173      -0.0008413151205254
      16.5000000000000000  3.3129640917859180D-004 -4.5803553660822354D-004       0.0006411733723542      -0.0006801080030290
      17.5000000000000000  2.9151687749580201D-004 -2.1432635517882408D-004  2.5334986155984060D-004 -2.9357244502706221D-004
      18.5000000000000000  2.4681185197072026D-004  7.7137114893803127D-006  4.1054971901756832D-005 -1.1989809521264839D-004
      19.5000000000000000  2.2326659886828443D-004  1.4828727689357606D-004  1.0526055877363255D-004 -1.3762524672485853D-004
      20.5000000000000000  1.9205259155821513D-004  1.8149165498830010D-004 -4.9099126243825308D-005 -1.1251066711611539D-004
      21.5000000000000000  1.6436091736817015D-004  1.3674419414701653D-004 -2.9806427025250588D-004 -3.5166123465090746D-005
      22.5000000000000000  1.9014934721652487D-004  1.3431031707800806D-004 -2.6441386458383407D-004  2.9250084497707519D-004
      23.5000000000000000  2.8884997311375249D-004  1.2970829250949365D-004 -1.0456844369622012D-004       0.0006044305310779
      24.5000000000000000  4.1350033466516610D-004 -4.0491322434382046D-005 -1.2842966954978050D-004       0.0006307688122745
      25.5000000000000000       0.0005065794781017 -1.1392600188718921D-004 -1.2864328632972521D-004  2.6222534069544721D-004
      26.5000000000000000       0.0005683829438316  8.3856113975311883D-006  1.4566662843766315D-004 -1.9171045413708343D-004
      27.5000000000000000       0.0005105291706021  5.9968754212988000D-006  1.2982785750962787D-004  2.7094527476234852D-005
      28.5000000000000000  4.6206180355906797D-004  1.7690299134499999D-005 -2.7484842234620782D-004       0.0005495531746101
      29.5000000000000000  4.7733227064677243D-004  1.0852964081173185D-004 -4.7087099760020597D-004       0.0006439638944800
      30.5000000000000000       0.0005021577330311  4.5589074293101558D-005 -2.7548694102738744D-004  2.2471687998745876D-004
      31.5000000000000000       0.0005926128130695  3.9006804650462477D-005 -6.5636897417115060D-005 -2.1801688289718320D-004
      32.5000000000000000       0.0006446014772617  1.9795099361364090D-004  8.0062590358973845D-005 -3.5968617565506321D-004
      33.5000000000000000       0.0005855435515473  2.2870605578469738D-004  3.6115124669798754D-004 -3.7644117367576012D-004
      34.5000000000000000       0.0005468757512699 -1.0936211781903623D-004  4.6036673827428706D-004 -9.2377700805507023D-005
      35.5000000000000000       0.0006162162334391 -4.1062317982854609D-004  2.5922057517260242D-004  5.1479389717079266D-005
      36.5000000000000000       0.0007122178106377 -3.7069124671743634D-004  2.1519956303894398D-004 -2.0921921182389159D-004
      37.5000000000000000       0.0007741886196927 -1.3656684138203630D-004  1.8279412104342210D-004 -2.8582526596652611D-004
      38.5000000000000000       0.0008305296924460  9.4655128222796456D-005 -2.6657699919419763D-004  8.9977515063462403D-005
      39.5000000000000000       0.0008662080988398  2.2962529489790092D-004 -3.2622122093917431D-004  2.9488778960658191D-004
      40.5000000000000000       0.0008716515521397  1.6216945250197197D-004  2.4705874140210679D-004  1.6133781055070324D-005
      41.5000000000000000       0.0008105719789092 -4.2312860266053303D-005       0.0005390370958927 -2.3141662332049507D-004
      42.5000000000000000       0.0007512205724628 -1.8500338542835001D-004  3.6680659949041159D-004 -3.9834322263800293D-005
      43.5000000000000000       0.0009386208472381 -4.0827778032544144D-004  4.2661060207231782D-005  4.6341870392894974D-004
      44.5000000000000000       0.0010996098505344      -0.0005733297390168 -7.9967483247161513D-005       0.0006126505695479
      45.5000000000000000       0.0010584941193595 -3.9757931812785523D-004  1.9619429052186591D-004  1.4816106024420736D-004
      46.5000000000000000       0.0011379671813051 -1.5151450031200195D-004       0.0005661179833766 -3.5115301101675315D-004
      47.5000000000000000       0.0012607648965746 -2.4120773083942363D-004       0.0005975077339755      -0.0005308310609956
      48.5000000000000000       0.0011939158817425 -4.4229181920848104D-004  4.5438253310572848D-004 -1.1807183713842437D-004
      49.5000000000000000       0.0011229799806560 -3.7692864001547059D-004  2.4789951226731211D-004       0.0005579721488765
      50.5000000000000000       0.0011307488603805 -2.1758001033429756D-004 -5.4756369767481569D-005       0.0008858040272778
      51.5000000000000000       0.0011464239160211 -1.5866949440259822D-004 -3.5446859557770329D-004       0.0006961186718559
      52.5000000000000000       0.0011566971697886 -2.6755105612517372D-005 -2.3120120576657069D-004       0.0004998447488713
      53.5000000000000000       0.0011863994819769  9.3547170388234410D-005  6.8798833792462604D-006  3.1894527215584555D-004
      54.5000000000000000       0.0012261960819306 -4.1329534915621485D-005 -2.3955860030220588D-004  2.5233555458462797D-004
      55.5000000000000000       0.0012347646175787 -6.6552995415413354D-005 -3.9602622952158924D-004  1.3309160359304117D-004
      56.5000000000000000       0.0012080583669639  1.1614693877984602D-004 -1.0194980444874240D-004 -3.6081260729765851D-005
      57.5000000000000000       0.0011959763811150  1.7576395726463619D-004  2.9370558496617295D-004  3.1499415889925930D-005
      58.5000000000000000       0.0011393436400612 -4.8305565197720019D-005  3.7576262865622205D-004 -7.2044473353377860D-005
      59.5000000000000000       0.0012131814267642 -7.9694363254832816D-005  2.5637176012822786D-004 -1.9294554325173344D-005
      60.5000000000000000       0.0015397203239729 -2.2976190082301572D-004 -4.2019817403993381D-005  2.5868784478575232D-004
      61.5000000000000000       0.0018044201259780      -0.0006079947343504 -3.2198348011119393D-004  1.9930091595686655D-004
      62.5000000000000000       0.0016427107597343      -0.0005697141569754 -3.9209569628577770D-004  5.3980039845995603D-006
      63.5000000000000000       0.0013124337964398 -3.0684287665739754D-004 -3.4798337685635163D-004  2.1232745964732267D-004
      64.5000000000000000       0.0011812424541547 -1.1849827208117330D-004 -3.6456458455610865D-004  3.7779383530451053D-004
      65.5000000000000000       0.0012051440575825  1.3671472006867745D-004 -2.2773093089049139D-004  3.7461043250741123D-004
      66.5000000000000000       0.0013258059115721  2.7159045123366490D-004  5.8188772611557264D-005       0.0007359291225519
      67.5000000000000000       0.0014524448129170 -3.3272478386495982D-004  1.1841175876269719D-004       0.0011177673037763
      68.5000000000000000       0.0015668390374661      -0.0010582227699345 -1.7451845140128113D-004       0.0014045939361644
      69.5000000000000000       0.0017269394080418      -0.0012177436876068      -0.0006003854151081       0.0014601247729495
      70.5000000000000000       0.0019243218306285      -0.0011181874226384 -4.3281133471591228D-004  2.1131006418299186D-004
      71.5000000000000000       0.0019698344959014      -0.0008195960054232  2.3662831821307033D-005      -0.0015212610677594
      72.5000000000000000       0.0017830768103362 -8.5509693645539997D-005  1.2706094662854293D-004      -0.0020198159805139
      73.5000000000000000       0.0016779114986585       0.0006251794042924 -9.9606472888011824D-005      -0.0014230431158865
      74.5000000000000000       0.0017691999573242  4.0520583591326071D-004 -4.0651626842730566D-004 -1.7788250153355452D-004
      75.5000000000000000       0.0017863920644694 -3.3357661173382465D-004      -0.0005834720722959       0.0009823937634733
      76.5000000000000000       0.0016215451382962 -4.5561650014651518D-004 -3.0155834922721269D-004       0.0009634916854846
      77.5000000000000000       0.0015477759144948 -5.7098700040731981D-005  1.1867695900900119D-004  5.0576254414381379D-005
      78.5000000000000000       0.0017845365095565  1.6741678501136861D-004  8.7644843875205205D-005 -1.8517938841702375D-004
      79.5000000000000000       0.0021262983886712  1.0109707209368749D-004  3.9269850428748208D-005 -4.9438532390580253D-005
      80.5000000000000000       0.0022227530443297  2.3219944258399635D-004  1.8191227290649469D-004 -5.5292861601224068D-005
      81.5000000000000000       0.0019233802809761  4.6966699874496470D-004 -1.8389765102007184D-005  2.5559544191691122D-004
      82.5000000000000000       0.0015048792868520  4.2304647528808569D-004 -2.1683130738211554D-004       0.0005999281928310
      83.5000000000000000       0.0014379394977020 -1.3021129562026688D-004  1.1395844247907818D-005  3.2409676353853921D-004
      84.5000000000000000       0.0018020712728801      -0.0007880224908299       0.0005456546665839 -4.2574316936559465D-004
      85.5000000000000000       0.0021177629009728      -0.0009807234857317       0.0010750857229706      -0.0007368659686209
      86.5000000000000000       0.0020368634346927      -0.0005516379556299       0.0008801164842287 -2.8994224496651871D-004
      87.5000000000000000       0.0017758356671714 -9.2276946731763469D-005       0.0004933041625168  4.2639059278382877D-004
      88.5000000000000000       0.0016527998157313 -1.2064211477418545D-004  1.2901264962120314D-005  2.5064595887742470D-004
      89.5000000000000000       0.0017512557501730 -1.6595445236502898D-004      -0.0007854876692240 -1.2503595795014226D-004
      90.5000000000000000       0.0019909378022221 -1.7596348936716421D-004      -0.0013767541126984  2.8997281236652605D-005
      91.5000000000000000       0.0021614055260587 -2.6170866510740994D-004      -0.0008259205114605 -2.1067858135298488D-004
      92.5000000000000000       0.0021756136671441 -6.2173871399619267D-005  8.2393570185619157D-006 -1.9511649862574582D-004
      93.5000000000000000       0.0022167367621602  2.9736405104566313D-004  1.9814408092344506D-004 -6.4745527473926033D-005
      94.5000000000000000       0.0023091826989483  2.0984804382098078D-004  2.5669156922293243D-004      -0.0007751703639873
      95.5000000000000000       0.0023276942361446      -0.0005155934464652       0.0009773015483516      -0.0012198609578820
      96.5000000000000000       0.0022586237064411      -0.0010329878728534       0.0012610290337212      -0.0006018400595022
      97.5000000000000000       0.0021484075567074      -0.0008932206629040  4.1995880270684604D-004  8.1166902373546072D-005
      98.5000000000000000       0.0019383034519738 -2.8859435627704919D-004 -2.8998518768869573D-004  2.8909182475510942D-004
      99.5000000000000000       0.0017609062073758  3.3832830229274616D-004 -4.5165780254068593D-004  4.6160820291617417D-004
     100.5000000000000000       0.0018096276305939       0.0007353690251025      -0.0005220153253316       0.0005295756284273
     101.5000000000000000       0.0019623806819125       0.0007548687950758      -0.0010285883331354  6.4317688134387797D-005
     102.5000000000000000       0.0021629221556120       0.0007873051619101      -0.0013493728214406 -1.4967241928263528D-004
     103.5000000000000000       0.0022617048530364       0.0006653268744710      -0.0005716505790528  2.6701004637571412D-004
     104.5000000000000000       0.0022419844354779  1.7347915858353116D-004       0.0006208457229196       0.0005014233510383
     105.5000000000000000       0.0022115724667764 -2.0480499443492153D-004       0.0009844630147265  3.2753303308492519D-008
     106.5000000000000000       0.0022135023250652 -3.3337652882050570D-004       0.0006187687030794 -1.1234808356824975D-004
     107.5000000000000000       0.0023036454715359      -0.0006088314016089       0.0007049688291794 -1.1854831018667690D-004
     108.5000000000000000       0.0024767742051357      -0.0006881443945728       0.0010024623634254      -0.0006613470822248
     109.5000000000000000       0.0025452767843622      -0.0005404010719296  3.9478783570748494D-004      -0.0007730024126936
     110.5000000000000000       0.0025471030574127 -3.9650599568077368D-004 -4.2390326986812925D-004 -7.4312839874474712D-005
     111.5000000000000000       0.0024256353282341 -7.1521912868232444D-005      -0.0005057054081735 -1.7555160489266696D-004
     112.5000000000000000       0.0022211898603627  4.0321679795571710D-004 -2.1535390473052747D-004      -0.0005861571646277
     113.5000000000000000       0.0021227687411031  1.8481495955767339D-004  3.2028218874788399D-004 -6.1689127206817452D-005
     114.5000000000000000       0.0022131733895511 -2.2677608024446441D-004       0.0008835344499565       0.0010512742861763
     115.5000000000000000       0.0023837587601333 -4.0252140334508710D-006       0.0005647396737775       0.0018687635762815
     116.5000000000000000       0.0024509880612623  2.9014890274571038D-004 -1.1604355709103040D-004       0.0016950562007685
     117.5000000000000000       0.0024372299370038 -3.2707148753982195D-004  5.0227453961414377D-005       0.0011291060117634
     118.5000000000000000       0.0025159001914047      -0.0012621561119612  4.2728137687165921D-004  2.3336821827842557D-004
     119.5000000000000000       0.0027440782734747      -0.0011615051668628  1.2921611748684336D-004      -0.0006878614720124
     120.5000000000000000       0.0029258966883827 -4.3404737972679174D-004 -5.0521416914783519D-005 -3.7267700033539385D-004
     121.5000000000000000       0.0029338268926168  2.3676669060965013D-004 -1.8570588202457712D-005 -3.6280778027563049D-006
     122.5000000000000000       0.0026783230149044       0.0005757001068782 -3.5081474928400384D-004  1.7616374141499665D-007
     123.5000000000000000       0.0023851818490550  3.5423824820214150D-004      -0.0007594145351898  3.2343326873733634D-004
     124.5000000000000000       0.0023254111164555  1.7201122698857943D-004      -0.0007530624740093       0.0011824061498031
     125.5000000000000000       0.0023438836222549  2.1713058836507707D-004      -0.0006724517027594       0.0014669608994104
     126.5000000000000000       0.0022761080522876  2.4334947569036429D-004 -4.7042705138129835D-004       0.0005203347990736
     127.5000000000000000       0.0022558909082402  3.5472562003950901D-004 -1.6591063905206592D-004 -3.0450513782419124D-004
     128.5000000000000000       0.0023298382748125  3.5010452567637456D-004 -8.2610375312045965D-005      -0.0005636214093410
     129.5000000000000000       0.0025982692468724 -2.5600824873586140D-004  2.8356383305487532D-004 -2.7224697579515119D-004
     130.5000000000000000       0.0029323164547230      -0.0010233783552380  4.1363802206445110D-004  2.8024185292072811D-004
     131.5000000000000000       0.0029445718207048      -0.0007403490487159 -3.6106362925778217D-004       0.0006207110527308
     132.5000000000000000       0.0026613143119984  2.6533157151699848D-005      -0.0009272095268930  4.6995598546006992D-004
     133.5000000000000000       0.0024900281597568       0.0005164408804007 -3.2303716804520479D-004  3.5090429053081580D-004
     134.5000000000000000       0.0025194958418048       0.0005703653024116       0.0006045986742897  3.6396583826184855D-004
     135.5000000000000000       0.0025747451827565       0.0005236130032593       0.0008836038153565  1.8208949378300664D-005
     136.5000000000000000       0.0027646555258503  1.3454300247522119D-004  3.6077745387469608D-004 -4.1372423744475155D-004
     137.5000000000000000       0.0030543594243533      -0.0004978414740019 -2.3529852111909107D-004 -3.1745997051539145D-005
     138.5000000000000000       0.0031420201303196      -0.0007935065959467      -0.0006846402768669       0.0014160849475471
     139.5000000000000000       0.0029368260753013      -0.0005635452964208      -0.0010472353917930       0.0022741549488671
     140.5000000000000000       0.0026481871337587  2.5020483021327550D-005      -0.0009636456024659       0.0014472888585796
     141.5000000000000000       0.0027144526084315       0.0007957418899712      -0.0006774186523153  6.8884499287100487D-005
     142.5000000000000000       0.0028611723455599       0.0012564587594390  4.1973560819751315D-004      -0.0011629905195678
     143.5000000000000000       0.0029135280135764  4.5899571137032578D-004       0.0013024783656307      -0.0020326215008635
